Time,M,B,A
6.346,0.0008830266492567952,0.008897286701011066,49.089435623173884
6.347,0.0008827715565043274,0.008897123758713314,49.089435623173884
6.348,0.0008825165774466976,0.00889696081939963,49.089435623173884
6.349,0.0008822617120332321,0.00889679788306996,49.089435623173884
6.3500000000000005,0.0008820069602132797,0.00889663494972425,49.089435623173884
6.351,0.0008817523219362118,0.008896472019362441,49.089435623173884
6.352,0.0008814977971514223,0.008896309091984482,49.089435623173884
6.353,0.0008812433858083276,0.008896146167590317,49.089435623173884
6.354,0.0008809890878563669,0.008895983246179892,49.089435623173884
6.355,0.0008807349032450017,0.008895820327753153,49.089435623173884
6.356,0.0008804808319237161,0.008895657412310045,49.089435623173884
6.357,0.0008802268738420168,0.008895494499850512,49.089435623173884
6.3580000000000005,0.0008799730289494327,0.008895331590374502,49.089435623173884
6.359,0.0008797192971955156,0.008895168683881958,49.089435623173884
6.36,0.0008794656785298396,0.008895005780372826,49.089435623173884
6.361,0.0008792121729020012,0.008894842879847053,49.089435623173884
6.362,0.0008789587802616194,0.008894679982304582,49.089435623173884
6.363,0.0008787055005583358,0.008894517087745359,49.089435623173884
6.364,0.0008784523337418143,0.008894354196169331,49.089435623173884
6.365,0.0008781992797617412,0.008894191307576441,49.089435623173884
6.3660000000000005,0.0008779463385678254,0.008894028421966635,49.089435623173884
6.367,0.000877693510109798,0.00889386553933986,49.089435623173884
6.368,0.0008774407943374126,0.00889370265969606,49.089435623173884
6.369,0.0008771881912004454,0.00889353978303518,49.089435623173884
6.37,0.0008769357006486947,0.008893376909357167,49.089435623173884
6.371,0.0008766833226319812,0.008893214038661966,49.089435623173884
6.372,0.0008764310571001481,0.008893051170949521,49.089435623173884
6.373,0.0008761789040030608,0.008892888306219779,49.089435623173884
6.3740000000000006,0.0008759268632906073,0.008892725444472683,49.089435623173884
6.375,0.0008756749349126976,0.008892562585708181,49.089435623173884
6.376,0.0008754231188192644,0.008892399729926219,49.089435623173884
6.377,0.0008751714149602623,0.008892236877126739,49.089435623173884
6.378,0.0008749198232856685,0.008892074027309689,49.089435623173884
6.3790000000000004,0.0008746683437454825,0.008891911180475014,49.089435623173884
6.38,0.0008744169762897259,0.008891748336622658,49.089435623173884
6.381,0.0008741657208684426,0.008891585495752568,49.089435623173884
